Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_price,Price,kilometers_driven_log,price_log,Brand,Model
Maruti Wagon R LXI,Ahmedabad,2008,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,11.57,1.95,11.004147742821537,0.6678293725756554,maruti,wagon
Hyundai Grand i10 Sportz,Jaipur,2015,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,11.57,4.0,10.87804719253426,1.3862943611198906,hyundai,grand
Hyundai i20 1.2 Asta,Delhi,2017,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,6.85,9.104979856318357,1.9242486522741338,hyundai,i20
Honda Amaze S i-Vtech,Coimbatore,2015,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.57,5.45,10.887380856545494,1.6956156086751528,honda,amaze
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,11.57,1.99,11.127262984158243,0.688134638736401,ford,fiesta
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,11.57,8.99,11.082142548877775,2.196112848483529,hyundai,verna
Toyota Etios VD SP,Kolkata,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,11.57,6.5,10.7178562946849,1.8718021769015913,toyota,etios
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,11.57,9.27,9.904786708267748,2.2267833795777636,honda,jazz
Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,11.57,6.99,11.002099841204238,1.944480556245719,hyundai,verna
Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,11.57,36.76,9.67884287509565,3.6044102974874863,mercedes-benz,cla
Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,11.57,17.08,10.326235776766852,2.837908188360424,skoda,octavia
Chevrolet Beat Diesel LS,Kolkata,2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,11.57,2.8,10.177324218165856,1.0296194171811581,chevrolet,beat
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.57,2.49,11.097410021008562,0.9122827104766164,volkswagen,polo
Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,11.57,8.85,11.156250521031495,2.180417459019838,maruti,sx4
Honda City V MT,Ahmedabad,2011,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,11.57,4.15,10.736396675471232,1.423108334242607,honda,city
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,14.2,10.0,10.239959789157341,2.302585092994046,volkswagen,vento
Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.54,4.75,10.736396675471232,1.55814461804655,hyundai,grand
Renault KWID AMT RXL,Jaipur,2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,11.57,3.2,10.404262840448617,1.1631508098056809,renault,kwid
Maruti Alto 800 LXI,Kochi,2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,11.57,3.28,10.229837300628748,1.1878434223960523,maruti,alto
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,11.57,7.5,10.968198289528557,2.0149030205422647,ford,ecosport
Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,8.71,7.39,10.408797995614009,2.0001277349601105,maruti,baleno
Maruti Ritz VDi,Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.57,3.65,11.251560700835821,1.2947271675944,maruti,ritz
Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.57,11.0,11.156250521031495,2.3978952727983707,mercedes-benz,e-class
Maruti Ritz VDi,Kolkata,2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.57,3.0,11.48246625748552,1.0986122886681098,maruti,ritz
Chevrolet Beat Diesel LT,Chennai,2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,11.57,2.25,11.229235413787984,0.8109302162163288,chevrolet,beat
Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,11.57,2.83,11.155078405801317,1.0402767116551463,maruti,sx4
Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,11.57,4.11,8.459775920546287,1.4134230285081433,maruti,omni
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,11.57,14.7,10.575487702494618,2.6878474937846906,mitsubishi,pajero
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,11.57,25.0,11.289781913656018,3.2188758248682006,mercedes-benz,s
Chevrolet Beat Diesel LS,Bangalore,2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,11.57,2.35,11.097410021008562,0.8544153281560676,chevrolet,beat
Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,11.57,6.41,10.4955428715348,1.8578592709325787,ford,figo
Honda City i-VTEC VX,Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,12.68,5.75,10.4341158035983,1.749199854809259,honda,city
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,11.57,17.55,11.002099841204238,2.865053949911875,mercedes-benz,gla
Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,11.57,10.25,10.373491181781864,2.327277705584417,hyundai,creta
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,Diesel,Manual,First,17.8,1399.0,67.0,5.0,11.57,3.16,11.289594396075696,1.1505720275988207,ford,fiesta
Audi A4 2.0 TDI,Bangalore,2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,11.57,22.5,10.534759329377986,3.1135153092103742,audi,a4
Hyundai i10 Magna 1.1,Kochi,2015,31965,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.57,3.55,10.372396833200828,1.2669476034873244,hyundai,i10
BMW 3 Series 320i Sedan,Kochi,2010,70749,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,11.57,9.86,11.166893681129975,2.288486168614544,bmw,3
BMW 7 Series 730Ld,Chennai,2013,38000,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,11.57,45.0,10.545341438708522,3.8066624897703196,bmw,7
Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.57,7.99,10.634267647902924,2.0781907597781832,hyundai,verna
Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,11.57,6.5,10.905129951509787,1.8718021769015913,volkswagen,ameo
Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,Petrol,Manual,First,14.49,1399.0,92.7,5.0,11.57,0.75,10.645424897265505,-0.2876820724517809,chevrolet,aveo
Chevrolet Cruze LTZ,Coimbatore,2018,52073,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,11.57,9.87,10.860401859246654,2.28949985344539,chevrolet,cruze
Hyundai i20 1.4 Sportz,Kochi,2018,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,11.57,6.36,10.601000190605713,1.8500283773520307,hyundai,i20
Honda BRV i-VTEC V CVT,Mumbai,2017,16503,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,15.02,9.5,9.711297461543568,2.2512917986064953,honda,brv
Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,Petrol,Manual,First,19.1,1197.0,82.0,5.0,11.57,6.05,9.617736946934095,1.80005827204275,hyundai,xcent
Maruti Alto 800 CNG LXI,Mumbai,2013,26200,CNG,Manual,First,30.46,796.0,47.3,5.0,11.57,2.15,10.173514689749188,0.7654678421395714,maruti,alto
Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.57,5.5,11.243240469220103,1.7047480922384253,hyundai,grand
Maruti Alto LXi,Kolkata,2007,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,11.57,1.25,9.836278802842678,0.22314355131420976,maruti,alto
Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.57,11.99,11.121141343917929,2.4840729690394228,toyota,innova
Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,11.57,2.5,10.950806546816688,0.9162907318741551,hyundai,i10
Honda City i-VTEC CVT V,Kochi,2019,22321,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,13.4,11.66,10.013283218359012,2.4561641809223462,honda,city
Maruti Zen LX,Jaipur,1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,11.57,0.53,11.463209872724295,-0.6348782724359695,maruti,zen
Maruti Wagon R LXI BS IV,Kolkata,2015,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,11.57,3.1,10.50309298868771,1.1314021114911006,maruti,wagon
Ford Figo Diesel Titanium,Hyderabad,2012,73500,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,11.57,2.6,11.205040685200927,0.9555114450274363,ford,figo
Honda Amaze S i-Vtech,Kochi,2015,47234,Petrol,Manual,First,18.0,1198.0,86.7,5.0,11.57,5.09,10.762869251237097,1.6272778305624314,honda,amaze
Hyundai Accent GLE,Hyderabad,2008,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,11.57,2.3,11.040743464796442,0.8329091229351039,hyundai,accent
Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,11.57,6.0,11.396391648714276,1.791759469228055,hyundai,verna
Maruti Swift ZDi,Ahmedabad,2013,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,11.57,4.4,10.9793940036686,1.4816045409242156,maruti,swift
Mercedes-Benz B Class B180,Delhi,2013,30000,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,11.57,11.0,10.308952660644293,2.3978952727983707,mercedes-benz,b
Chevrolet Cruze LTZ,Coimbatore,2014,64042,Diesel,Manual,First,17.3,1998.0,163.7,5.0,11.57,5.7,11.06729439710394,1.7404661748405046,chevrolet,cruze
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,11.57,6.95,11.695247021764184,1.9387416595767009,skoda,laura
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,11.57,7.9,11.407564949312402,2.066862759472976,mahindra,scorpio
BMW X1 xDrive 20d xLine,Kochi,2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,11.57,29.3,10.333092274830772,3.3775875160230218,bmw,x1
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,11.57,10.24,10.682812429337126,2.3263016196113617,mercedes-benz,e-class
Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,11.57,5.35,11.177075034987192,1.6770965609079151,skoda,superb
Honda Brio VX AT,Mumbai,2014,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,11.57,3.49,10.571316925111784,1.2499017362143359,honda,brio
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.57,2.85,11.339107648667495,1.0473189942805592,hyundai,i10
Honda City i VTEC SV,Mumbai,2014,57004,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.57,5.35,10.950876719793103,1.6770965609079151,honda,city
Ford Figo Petrol ZXI,Coimbatore,2012,75464,Petrol,Manual,First,15.6,1196.0,70.0,5.0,11.57,3.62,11.23141100032969,1.2864740258376797,ford,figo
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,11.57,6.25,11.863582336583399,1.8325814637483102,toyota,innova
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,11.57,3.19,11.684211352143919,1.1600209167967532,mahindra,verito
Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,Petrol,Manual,First,18.15,1198.0,82.0,6.0,7.96,5.5,10.645424897265505,1.7047480922384253,mahindra,kuv
Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,7.67,9.457200449907708,2.0373166153791646,hyundai,i20
Tata New Safari EX 4x2,Jaipur,2011,80000,Petrol,Manual,First,12.0,2092.0,127.0,7.0,11.57,5.5,11.289781913656018,1.7047480922384253,tata,new
Maruti Swift Dzire VDi,Hyderabad,2014,76126,Diesel,Manual,First,19.3,1248.0,73.9,5.0,11.57,6.6,11.240145141214915,1.8870696490323797,maruti,swift
BMW X5 xDrive 30d M Sport,Chennai,2017,21000,Diesel,Automatic,Second,15.97,2993.0,258.0,5.0,11.57,55.0,9.95227771670556,4.007333185232471,bmw,x5
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,11.57,21.0,11.350406535472453,3.044522437723423,audi,a6
Maruti Baleno Delta 1.2,Jaipur,2017,27000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,11.57,4.5,10.203592144986466,1.5040773967762742,maruti,baleno
Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,11.57,20.67,10.731908357153642,3.028683373693677,hyundai,santa
Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,11.57,6.5,10.956962995532708,1.8718021769015913,chevrolet,cruze
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,11.57,37.98,10.632653209172005,3.63705970538414,mercedes-benz,e-class
Hyundai Santro Xing GLS,Mumbai,2009,42000,Petrol,Manual,First,17.92,1086.0,62.1,5.0,11.57,1.45,10.645424897265505,0.371563556432483,hyundai,santro
Maruti Wagon R LXI CNG,Delhi,2014,62549,CNG,Manual,First,26.6,998.0,58.16,5.0,11.57,2.95,11.043705528557028,1.0818051703517284,maruti,wagon
Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,Diesel,Manual,First,28.09,1248.0,88.5,5.0,11.57,7.9,11.113164059778741,2.066862759472976,maruti,ciaz
Honda City i-VTEC V,Kochi,2018,11732,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.88,10.07,9.37007543009734,2.309560706730471,honda,city
Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,11.57,6.5,10.51867319162636,1.8718021769015913,nissan,terrano
BMW 3 Series 320d Prestige,Hyderabad,2015,30000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,11.57,22.0,10.308952660644293,3.091042453358316,bmw,3
Honda City i DTEC V,Hyderabad,2016,53000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.57,9.75,10.87804719253426,2.277267285009756,honda,city
Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,11.57,6.0,11.002099841204238,1.791759469228055,nissan,terrano
Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.57,3.99,11.082142548877775,1.3837912309017721,hyundai,grand
Hyundai Santro Xing XL eRLX Euro III,Ahmedabad,2008,51000,Petrol,Manual,First,17.0,1086.0,94.0,5.0,11.57,1.75,10.839580911706463,0.5596157879354227,hyundai,santro
Toyota Fortuner 4x2 AT,Delhi,2015,92000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,11.57,19.75,11.429543856031177,2.9831534913471307,toyota,fortuner
Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,21.36,16.95,10.341742483467284,2.830267833826459,toyota,innova
Maruti Baleno Zeta 1.2,Chennai,2017,43917,Petrol,Manual,First,21.4,1197.0,83.1,5.0,11.57,6.8,10.690056767839522,1.916922612182061,maruti,baleno
Hyundai Santro Xing XL eRLX Euro III,Kolkata,2007,46707,Petrol,Manual,First,17.0,1086.0,94.0,5.0,11.57,0.99,10.751649325357784,-0.01005033585350145,hyundai,santro
Hyundai i10 Sportz 1.1L,Pune,2013,84000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.57,2.95,11.33857207782545,1.0818051703517284,hyundai,i10
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,11.57,42.83,10.927052966881327,3.7572387916272794,audi,q7
Volvo S60 D4 Momentum,Hyderabad,2014,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,45.67,21.5,10.839580911706463,3.068052935133617,volvo,s60
Honda City i VTEC V,Jaipur,2015,24398,Petrol,Manual,First,17.8,1497.0,117.3,5.0,11.57,7.9,10.102256440708683,2.066862759472976,honda,city
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,Petrol,Manual,Second,20.92,998.0,67.1,5.0,11.57,2.3,11.26446410567173,0.8329091229351039,maruti,alto
Honda Brio 1.2 S Option MT,Delhi,2012,40315,Petrol,Manual,First,18.5,1198.0,86.8,5.0,5.92,2.75,10.604478887119122,1.0116009116784799,honda,brio
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,11.57,6.71,11.326595886778735,1.9035989509835904,mahindra,scorpio
Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,11.57,9.6,10.970798354703502,2.2617630984737906,renault,duster
Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,Diesel,Manual,First,19.67,1582.0,126.2,5.0,11.57,12.81,10.326104719461858,2.550226115908643,hyundai,creta
Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,Petrol,Manual,First,23.84,1199.0,84.0,5.0,6.59,6.94,9.938468521431373,1.937301774518713,tata,tiago
Mahindra XUV500 W6 2WD,Mumbai,2015,48000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.57,9.45,10.778956289890028,2.2460147415056513,mahindra,xuv500
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,11.57,6.0,11.350406535472453,1.791759469228055,volkswagen,vento
Mercedes-Benz B Class B180,Delhi,2013,32000,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.57,11.0,10.373491181781864,2.3978952727983707,mercedes-benz,b
Maruti SX4 Vxi BSIV,Delhi,2011,52000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,11.57,2.6,10.858998997563564,0.9555114450274363,maruti,sx4
Hyundai Getz GLE,Hyderabad,2007,58307,Petrol,Manual,First,15.3,1341.0,83.0,5.0,11.57,1.95,10.973477433741559,0.6678293725756554,hyundai,getz
BMW 6 Series Gran Coupe,Mumbai,2013,30000,Diesel,Automatic,First,17.54,2993.0,313.0,4.0,11.57,45.0,10.308952660644293,3.8066624897703196,bmw,6
Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,40000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,11.57,22.0,10.596634733096073,3.091042453358316,audi,a4
Hyundai i20 Asta Option 1.2,Kolkata,2015,36000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.57,4.9,10.491274217438248,1.589235205116581,hyundai,i20
Nissan Terrano XL D Option,Kochi,2015,58817,Diesel,Manual,First,19.87,1461.0,83.14,5.0,15.06,6.25,10.982186207747102,1.8325814637483102,nissan,terrano
Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,11.57,6.1,10.915088464214607,1.8082887711792655,volkswagen,vento
Hyundai i10 Sportz,Mumbai,2011,39000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.57,2.6,10.571316925111784,0.9555114450274363,hyundai,i10
Lamborghini Gallardo Coupe,Delhi,2011,6500,Petrol,Automatic,Third,6.4,5204.0,560.0,2.0,11.57,120.0,8.779557455883728,4.787491742782046,lamborghini,gallardo
Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,11.57,29.0,10.46310334047155,3.367295829986474,jaguar,xf
Maruti Swift Dzire VXi,Pune,2010,49900,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,11.57,3.3,10.81777628173961,1.1939224684724346,maruti,swift
Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,11.57,3.05,11.507912923146684,1.1151415906193203,tata,indica
Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,Diesel,Manual,First,21.27,1396.0,88.76,5.0,11.57,3.25,10.411779970443762,1.1786549963416462,hyundai,i20
Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,Petrol,Manual,First,19.1,1197.0,81.86,5.0,11.57,3.75,10.858998997563564,1.3217558399823195,hyundai,xcent
Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2015,45000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.57,13.25,10.714417768752456,2.583997552432231,toyota,innova
Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,Petrol,Manual,First,23.84,1199.0,84.0,5.0,6.42,4.8,9.998797732340453,1.5686159179138452,tata,tiago
Renault KWID RXL,Kochi,2019,7858,Petrol,Manual,First,25.17,799.0,53.3,5.0,4.04,3.8,8.969287400118406,1.33500106673234,renault,kwid
Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,11.57,8.5,11.626254150277232,2.1400661634962708,toyota,innova
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,11.57,38.76,10.623325348349118,3.6573887870225654,mercedes-benz,e-class
Honda City 1.5 S AT,Ahmedabad,2009,72000,Petrol,Automatic,First,16.8,1497.0,116.4,5.0,11.57,3.2,11.184421397998193,1.1631508098056809,honda,city
Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.57,3.5,11.349370705067676,1.252762968495368,hyundai,i10
Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,11.57,12.25,11.156250521031495,2.505525936990736,hyundai,creta
Honda Amaze VX Petrol,Mumbai,2014,21000,Petrol,Manual,First,19.5,1199.0,86.76,5.0,8.99,4.75,9.95227771670556,1.55814461804655,honda,amaze
Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000,Petrol,Manual,First,18.78,999.0,74.0,5.0,11.57,4.5,10.203592144986466,1.5040773967762742,volkswagen,polo
Hyundai i10 Magna 1.2,Kolkata,2012,29000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.57,2.35,10.275051108968611,0.8544153281560676,hyundai,i10
Renault Pulse RxL,Hyderabad,2014,48425,Diesel,Manual,First,23.08,1461.0,63.12,5.0,11.57,3.4,10.787771488275197,1.2237754316221157,renault,pulse
Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,15.68,10.0,9.852194258148577,2.302585092994046,volkswagen,vento
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,11.57,9.0,12.254862809699606,2.1972245773362196,toyota,innova
Toyota Corolla Altis G,Delhi,2013,64000,Petrol,Manual,Second,14.53,1798.0,138.1,5.0,11.57,5.2,11.06663836234181,1.6486586255873816,toyota,corolla
Hyundai Verna CRDi,Chennai,2006,200000,Diesel,Manual,Second,16.8,1493.0,110.0,5.0,11.57,1.85,12.206072645530174,0.6151856390902335,hyundai,verna
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Diesel,Automatic,Second,11.3,2987.0,254.8,7.0,11.57,38.0,11.512925464970229,3.6375861597263857,mercedes-benz,gl-class
Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,Diesel,Manual,First,20.46,1461.0,83.8,5.0,11.57,5.11,11.143888713475615,1.631199404215613,renault,duster
Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,Petrol,Manual,First,15.41,1598.0,103.52,5.0,12.44,9.66,9.962416620065415,2.2679936482244267,skoda,rapid
Hyundai i10 Sportz 1.2,Kolkata,2015,28000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.57,3.4,10.239959789157341,1.2237754316221157,hyundai,i10
Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,Petrol,Manual,First,18.15,1198.0,82.0,6.0,11.57,5.84,10.277977856344862,1.7647307968401356,mahindra,kuv
Maruti Celerio VXI AMT,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,5.77,3.8,10.308952660644293,1.33500106673234,maruti,celerio
Maruti A-Star AT VXI,Mumbai,2012,32910,Petrol,Automatic,First,16.98,998.0,66.1,5.0,11.57,2.5,10.401531841937386,0.9162907318741551,maruti,a-star
